time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-06T04:51:35.900Z,-17.2414,174.9773,10,5.1,mb,,69,2.977,1.08,us,us20004y9m,2016-02-06T12:54:02.692Z,"266km WNW of Nadi, Fiji",earthquake,9.5,1.9,0.05,129,reviewed,us,us
2016-02-06T04:14:25.650Z,19.4268333,-155.6273333,3.662,2.64,ml,36,147,0.02396,0.12,hv,hv61170916,2016-02-11T21:18:51.041Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.52,0.14,15,reviewed,hv,hv
2016-02-06T03:37:56.000Z,59.2593,-151.9675,15.8,3.4,ml,64,118.799990496001,,0.95,ak,ak12721244,2016-02-06T22:52:54.441Z,"48km SSW of Homer, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-02-06T02:28:11.990Z,2.2373,97.0833,41.85,4.4,mb,,176,1.049,0.31,us,us20004y9c,2016-02-06T10:31:16.939Z,"82km ESE of Sinabang, Indonesia",earthquake,10.8,13.8,0.17,10,reviewed,us,us
2016-02-06T02:07:35.500Z,19.315,-66.5385,18,3.3,Md,12,280.8,0.98365524,0.43,pr,pr16037002,2016-02-06T10:10:10.141Z,"94km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,6.4,12.7,0,6,reviewed,pr,pr
2016-02-06T01:39:18.300Z,-17.0008,174.9465,10,5.5,mb,,46,3.057,0.79,us,us20004y98,2016-02-10T02:59:49.000Z,"276km WNW of Nadi, Fiji",earthquake,7.2,1.7,0.047,157,reviewed,us,us
2016-02-06T00:57:01.200Z,17.8829,-65.639,13,2.5,Md,3,291.6,0.22727377,0.17,pr,pr16037001,2016-02-06T08:59:44.985Z,"28km ESE of Emajagua, Puerto Rico",earthquake,1.5,1,0,2,reviewed,pr,pr
2016-02-06T00:33:05.410Z,37.1653,-112.7502,5,2.5,ml,,50,0.159,0.92,us,us20004y95,2016-02-08T18:07:21.916Z,"23km WNW of Kanab, Utah",earthquake,2,2,0.043,71,reviewed,us,us
2016-02-06T00:33:04.420Z,37.1468333,-112.7431667,17.96,2.77,ml,19,61,0.144,0.12,uu,uu60139607,2016-02-08T18:06:57.673Z,"22km WNW of Kanab, Utah",earthquake,0.27,0.8,0.172,6,reviewed,uu,uu
2016-02-06T00:18:55.700Z,18.2047,-64.5463,104,3.3,Md,5,280.8,0.22098556,0.1,pr,pr16037000,2016-02-06T08:21:33.703Z,"24km SSE of Road Town, British Virgin Islands",earthquake,5.5,1.5,0,4,reviewed,pr,pr
2016-02-06T00:08:40.000Z,59.6864,-153.385,111,3.4,ml,93,68.3999945280004,0.08354332,0.69,ak,ak12716127,2016-02-06T22:34:50.464Z,"85km E of Old Iliamna, Alaska",earthquake,0.5,0.5,,6,automatic,ak,ak
2016-02-05T23:06:16.870Z,36.5542,-97.7976,5.47,2.6,mb_lg,,48,0.157,0.48,us,us20004y81,2016-02-06T00:36:45.581Z,"19km NNE of Enid, Oklahoma",earthquake,1.3,7,0.361,2,reviewed,us,us
2016-02-05T23:01:26.790Z,34.8534,25.8226,10,4.7,mb,,52,1.543,1.23,us,us20004y80,2016-02-06T01:09:26.905Z,"19km SSE of Ierapetra, Greece",earthquake,7.4,1.9,0.055,100,reviewed,us,us
2016-02-05T22:44:17.000Z,52.4345,178.4332,107.9,3.2,ml,12,172.799986176001,1.785851,0.58,ak,ak12798741,2016-02-15T18:38:52.218Z,"54km N of Little Sitkin Island, Alaska",earthquake,16,7,,7,reviewed,ak,ak
2016-02-05T22:39:10.000Z,59.3454,-152.5473,79.2,2.5,ml,51,107.999991360001,,0.57,ak,ak12714229,2016-02-15T18:41:30.096Z,"62km SW of Anchor Point, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-02-05T22:13:02.370Z,47.2761667,-122.2915,24.763,2.57,ml,32,40,0.05533,0.3,uw,uw61107312,2016-02-06T04:03:32.800Z,"0km WSW of Lakeland South, Washington",earthquake,0.52,0.76,0.122,96,reviewed,uw,uw
2016-02-05T21:23:08.300Z,19.01,-65.7334,30,3,Md,3,316.8,0.74200842,0.18,pr,pr16036009,2016-02-06T05:25:44.703Z,"65km N of Vieques, Puerto Rico",earthquake,2.2,13.9,0,3,reviewed,pr,pr
2016-02-05T21:22:52.770Z,36.7373,139.5278,114.2,4.4,mb,,67,0.735,0.79,us,us20004y79,2016-02-07T04:32:55.692Z,"8km W of Nikko, Japan",earthquake,6,6.7,0.068,63,reviewed,us,us
2016-02-05T20:49:47.000Z,59.6487,-153.6669,128.5,2.7,ml,67,61.1999951040004,,0.77,ak,ak12711030,2016-02-15T18:41:27.605Z,"68km E of Old Iliamna, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-02-05T20:31:06.310Z,-0.5469,96.996,29.51,4.5,mb,,115,1.927,1.15,us,us20004z2a,2016-02-09T21:49:21.969Z,"231km WNW of Sikabaluan, Indonesia",earthquake,7.5,5.3,0.106,29,reviewed,us,us
2016-02-05T20:29:49.000Z,53.864,-163.7506,54,3,ml,16,219.599982432001,0.7788394,0.55,ak,ak12710967,2016-02-15T18:40:03.277Z,"111km SSW of False Pass, Alaska",earthquake,3,5,,11,reviewed,ak,ak
2016-02-05T20:11:08.950Z,-5.3383,141.6224,10.22,5.1,mb,,30,2.95,1.01,us,us20004y6q,2016-02-09T21:30:17.077Z,"94km NNE of Kiunga, Papua New Guinea",earthquake,6.4,3.7,0.061,87,reviewed,us,us
2016-02-05T20:05:15.000Z,63.0301,-149.7673,88.3,3.4,ml,118,14.3999988480001,,0.67,ak,ak12709393,2016-02-15T18:41:26.658Z,"56km SW of Cantwell, Alaska",earthquake,0.2,0.4,,,reviewed,ak,ak
2016-02-05T19:57:31.200Z,18.2334,-67.1806,80,2.9,Md,9,133.2,0.1060012,0.43,pr,pr16036008,2016-02-09T20:21:08.040Z,"5km NW of Mayaguez, Puerto Rico",earthquake,2.8,2.5,0,6,reviewed,pr,pr
2016-02-05T19:57:27.390Z,22.9387,120.5928,23,6.4,mww,,14,0.361,1.21,us,us20004y6h,2016-02-17T06:19:31.522Z,"24km SSE of Yujing, Taiwan",earthquake,4.7,1.7,,,reviewed,us,us
2016-02-05T19:53:23.730Z,-22.7577,-179.5494,515.34,4.3,mb,,284,12.008,0.88,us,us20004z27,2016-02-09T19:09:08.301Z,"249km SSW of Ndoi Island, Fiji",earthquake,25.4,23.4,0.154,13,reviewed,us,us
2016-02-05T19:13:59.210Z,33.738,-118.3511667,9.6,2.71,ml,87,69,0.01353,0.27,ci,ci37520776,2016-02-12T05:39:06.609Z,"2km S of Rolling Hills, California",earthquake,0.24,0.39,0.228,25,reviewed,ci,ci
2016-02-05T19:02:33.440Z,53.2657,157.7938,171.51,4.4,mb,,85,0.167,0.85,us,us20004z22,2016-02-09T18:56:47.898Z,"40km WNW of Yelizovo, Russia",earthquake,8.5,5,0.084,41,reviewed,us,us
2016-02-05T18:44:56.370Z,-4.4965,153.7612,79.35,4.6,mb,,107,1.621,0.74,us,us20004z21,2016-02-09T18:38:05.338Z,"80km E of Taron, Papua New Guinea",earthquake,8.6,7.8,0.105,29,reviewed,us,us
2016-02-05T18:28:42.000Z,59.5548,-145.8128,25.4,3.5,ml,91,158.399987328001,,0.61,ak,ak12707772,2016-02-15T18:41:03.856Z,"34km ENE of Middleton Island, Alaska",earthquake,0.3,0.5,,,reviewed,ak,ak
2016-02-05T17:48:43.180Z,-4.4354,153.6156,96.77,5.1,mb,,27,1.468,0.96,us,us20004y63,2016-02-09T17:27:49.524Z,"64km E of Taron, Papua New Guinea",earthquake,7,5.9,0.047,147,reviewed,us,us
2016-02-05T17:44:45.440Z,-7.8183,-74.5938,146.2,4.7,mb,,72,1.873,1.02,us,us20004y62,2016-02-13T14:57:01.217Z,"62km N of Pucallpa, Peru",earthquake,6.7,3.4,0.056,96,reviewed,us,us
2016-02-05T16:20:11.640Z,27.8396,85.2486,25.95,5.2,mb,,145,0.139,1.16,us,us20004y4t,2016-02-08T14:52:03.261Z,"16km NNW of Kathmandu, Nepal",earthquake,8.2,5.7,0.082,49,reviewed,us,us
2016-02-05T16:09:30.200Z,36.5533,-97.7937,5,3.4,mb_lg,,39,0.16,0.3,us,us20004y4l,2016-02-06T00:27:27.310Z,"19km NNE of Enid, Oklahoma",earthquake,1.5,2,0.065,62,reviewed,us,us
2016-02-05T16:06:24.040Z,36.5536,-97.7948,5,2.9,mb_lg,,71,0.159,0.38,us,us20004y4k,2016-02-06T00:09:38.348Z,"19km NNE of Enid, Oklahoma",earthquake,1.1,2,0.079,42,reviewed,us,us
2016-02-05T14:12:19.700Z,-19.0739,169.0615,106.48,4.9,mb,,68,2.409,1.38,us,us20004y2m,2016-02-05T22:14:55.160Z,"56km NNW of Isangel, Vanuatu",earthquake,7.6,7.3,0.073,60,reviewed,us,us
2016-02-05T13:42:12.040Z,-18.768,168.2519,41.12,4.9,mb,,79,2.214,0.68,us,us20004y2i,2016-02-05T21:45:09.864Z,"114km S of Port-Vila, Vanuatu",earthquake,5.7,7.9,0.132,18,reviewed,us,us
2016-02-05T13:21:43.640Z,36.1797,-97.2654,4.81,2.6,mb_lg,,35,0.297,0.55,us,us20004y2b,2016-02-05T21:24:12.274Z,"12km S of Perry, Oklahoma",earthquake,1.2,7.2,0.132,15,reviewed,us,us
2016-02-05T11:38:50.140Z,36.3186,-97.5485,4.78,2.9,mb_lg,,61,0.22,0.46,us,us20004y16,2016-02-05T11:55:17.119Z,"23km W of Perry, Oklahoma",earthquake,0.7,7.6,0.071,52,reviewed,us,us
2016-02-05T11:28:10.000Z,60.857,-152.9235,162.4,2.8,ml,77,43.1999965440003,,0.8,ak,ak12700024,2016-02-15T18:40:46.975Z,"42km NNW of Redoubt Volcano, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-02-05T10:44:40.050Z,-36.1344,-73.7512,12.9,4.5,mb,,164,1.86,0.75,us,us20004y11,2016-02-05T18:47:10.977Z,"86km NW of Talcahuano, Chile",earthquake,6.5,4.4,0.163,12,reviewed,us,us
2016-02-05T08:48:53.000Z,59.6793,-153.3144,109.2,3.5,ml,110,46.7999962560003,,0.57,ak,ak12696955,2016-02-15T18:41:01.488Z,"84km W of Anchor Point, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-02-05T08:08:57.070Z,36.4657,-98.6979,5,2.6,mb_lg,,108,0.242,0.36,us,us20004y0i,2016-02-05T08:53:50.940Z,"29km NW of Fairview, Oklahoma",earthquake,1.7,2,0.082,39,reviewed,us,us
2016-02-05T07:05:07.590Z,-20.9542,-67.4469,215.6,4.5,mb,,65,1.792,0.53,us,us20004y08,2016-02-05T15:07:52.089Z,"84km SW of Uyuni, Bolivia",earthquake,8.4,9.8,0.191,8,reviewed,us,us
2016-02-05T07:02:19.610Z,36.3624,139.1131,141.55,4.6,mb,,71,0.75,0.98,us,us20004y07,2016-02-06T07:25:18.721Z,"5km SE of Maebashi-shi, Japan",earthquake,4.2,5.7,0.101,29,reviewed,us,us
2016-02-05T06:41:02.000Z,55.7889,-161.8951,175.1,2.6,ml,8,205.199983584001,0.1257641,0.65,ak,ak12798669,2016-02-15T18:39:00.269Z,"85km NE of Cold Bay, Alaska",earthquake,3.4,1.2,,5,reviewed,ak,ak
2016-02-05T06:09:24.000Z,45.606,-67.335,1,2.6,mb_lg,,,,0.53,us,us20004yae,2016-02-06T06:18:26.391Z,"43km SSW of Nackawic, Canada",earthquake,2.3,2,,,reviewed,ott,ott
2016-02-05T05:54:56.200Z,18.8645,-64.468,6,3.2,Md,9,302.4,0.46712395,0.23,pr,pr16036004,2016-02-05T13:57:44.496Z,"51km NNE of Road Town, British Virgin Islands",earthquake,6.3,6,0,9,reviewed,pr,pr
2016-02-05T05:48:10.000Z,58.5451,-143.6707,8.7,2.5,ml,32,255.599979552002,1.431016,0.42,ak,ak12692426,2016-02-15T18:39:55.132Z,"182km ESE of Middleton Island, Alaska",earthquake,4.8,5.3,,32,reviewed,ak,ak
2016-02-05T05:43:57.700Z,18.4197,-64.0767,70,2.8,Md,4,345.6,0.51203971,0.11,pr,pr16036006,2016-02-05T13:46:38.635Z,"57km E of Road Town, British Virgin Islands",earthquake,7.2,1.8,0,4,reviewed,pr,pr
2016-02-05T05:28:08.570Z,-31.0814,-71.6656,26.68,4.9,mb,,149,0.407,0.84,us,us20004xzw,2016-02-05T18:59:42.040Z,"69km SW of Ovalle, Chile",earthquake,5.8,5.4,0.062,83,reviewed,us,us
2016-02-05T05:24:40.520Z,-31.074,-71.7623,25.85,5,mb,,144,0.413,0.76,us,us20004xzv,2016-02-05T13:27:23.096Z,"75km SW of Ovalle, Chile",earthquake,4.6,5.2,0.058,94,reviewed,us,us
2016-02-05T05:00:46.800Z,13.7502,122.3733,10,5.2,mb,,89,7.349,0.97,us,us20004xzs,2016-02-05T13:03:27.428Z,"8km ESE of San Francisco, Philippines",earthquake,8.5,1.9,0.054,115,reviewed,us,us
2016-02-05T04:12:56.970Z,-5.3662,151.6315,64.93,4.6,mb,,78,1.282,0.79,us,us20004xzk,2016-02-05T12:15:40.283Z,"132km SSW of Kokopo, Papua New Guinea",earthquake,9.6,9.4,0.103,28,reviewed,us,us
2016-02-05T03:58:14.000Z,52.1537,-178.593,158.7,2.6,ml,12,251.999979840002,0.3835806,0.38,ak,ak12798660,2016-02-15T18:42:48.114Z,"43km NW of Tanaga Volcano, Alaska",earthquake,12.5,2.5,,10,reviewed,ak,ak
2016-02-05T03:32:24.480Z,38.02,72.4408,57.74,4.4,mb,,78,1.729,1.13,us,us20004xzg,2016-02-05T11:35:10.034Z,"94km ESE of Vanj, Tajikistan",earthquake,3.6,12.3,0.178,9,reviewed,us,us
2016-02-05T03:28:06.080Z,37.5748333,-118.8595,5.27,2.8,md,41,87,0.02851,0.05,nc,nc72588696,2016-02-06T02:35:19.919Z,"12km SE of Mammoth Lakes, California",earthquake,0.16,0.32,0.167,52,reviewed,nc,nc
2016-02-05T03:23:36.400Z,18.8708,-66.8712,44,2.8,Md,5,284.4,0.53180265,0.2,pr,pr16036005,2016-02-05T11:26:56.290Z,"42km N of Hatillo, Puerto Rico",earthquake,2.2,3.9,0,5,reviewed,pr,pr
2016-02-05T02:39:37.100Z,18.833,-67.5435,59,2.5,Md,6,219.6,0.78422924,0.25,pr,pr16036003,2016-02-05T10:42:06.009Z,"60km NW of Aguadilla, Puerto Rico",earthquake,4.4,7.1,0,5,reviewed,pr,pr
2016-02-05T02:36:03.200Z,18.7819,-67.7301,64,2.8,Md,7,324,0.8578911,0.31,pr,pr16036002,2016-02-05T10:38:43.463Z,"70km NW of Rincon, Puerto Rico",earthquake,4.5,7.8,0,6,reviewed,pr,pr
2016-02-05T02:32:07.000Z,52.1216,-165.0701,11.1,2.8,ml,8,309.599975232002,1.924191,0.32,ak,ak12798657,2016-02-15T18:42:47.454Z,"218km SSE of Unalaska, Alaska",earthquake,22.1,22.8,,7,reviewed,ak,ak
2016-02-05T02:27:43.300Z,18.944,-67.67,6,3.3,Md,12,309.6,0.58390493,0.25,pr,pr16036000,2016-02-05T10:30:14.089Z,"78km NW of Aguadilla, Puerto Rico",earthquake,3.7,3.4,0,11,reviewed,pr,pr
2016-02-05T01:48:41.000Z,52.0963,-176.009,101.5,3.4,ml,16,169.199986464001,0.06198375,0.45,ak,ak12686461,2016-02-15T18:39:53.137Z,"50km ENE of Adak, Alaska",earthquake,2.2,0.5,,2,reviewed,ak,ak
2016-02-04T23:45:35.540Z,19.3267,145.8373,116.85,4.8,mb,,79,4.063,0.52,us,us20004xyk,2016-02-15T02:01:44.820Z,"64km NNE of Agrihan, Northern Mariana Islands",earthquake,8.9,6.9,0.037,230,reviewed,us,us
2016-02-04T23:22:25.900Z,-3.3139,146.0295,31.07,4.4,mb,,85,1.837,0.37,us,us20004yzj,2016-02-16T05:18:20.595Z,"198km SW of Lorengau, Papua New Guinea",earthquake,10.3,4.6,0.143,14,reviewed,us,us
2016-02-04T23:20:28.000Z,59.6805,-153.3145,108.6,3.6,ml,103,43.1999965440003,0.05030566,0.71,ak,ak12683476,2016-02-15T01:53:02.040Z,"84km W of Anchor Point, Alaska",earthquake,0.3,0.3,,84,reviewed,ak,ak
2016-02-04T22:45:09.690Z,-55.4201,-27.8039,20.58,4.7,mb,,104,5.145,0.46,us,us20004y0g,2016-02-16T04:06:40.940Z,"147km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.1,6.6,0.118,22,reviewed,us,us
2016-02-04T22:41:47.140Z,35.5914,139.6333,28.74,4.3,mwr,,106,0.782,0.83,us,us20004xxu,2016-02-15T00:19:30.618Z,"7km SE of Komae, Japan",earthquake,3.8,4.8,0.063,24,reviewed,us,us
2016-02-04T22:41:37.280Z,13.8264,122.2497,24.44,5.2,mb,,35,1.303,0.81,us,us20004xxv,2016-02-15T00:29:58.750Z,"4km SW of Rosario, Philippines",earthquake,6.9,4.2,0.046,156,reviewed,us,us
2016-02-04T22:19:52.620Z,0.8016,-28.4605,10,4.6,mb,,148,9.927,0.71,us,us20004yzi,2016-02-16T05:07:27.103Z,"Central Mid-Atlantic Ridge",earthquake,6.1,1.9,0.132,17,reviewed,us,us
2016-02-04T21:48:08.700Z,35.951,-97.389,6.971,2.6,ml,,65,,0.52,us,us20004xxg,2016-02-15T02:24:11.096Z,"8km NNE of Guthrie, Oklahoma",earthquake,1,6.2,,,reviewed,tul,tul
2016-02-04T21:08:39.310Z,35.4018333,-117.8143333,6.74,2.87,ml,52,40,0.1329,0.12,ci,ci37520472,2016-02-05T20:01:20.926Z,"17km WNW of Johannesburg, California",earthquake,0.13,0.54,0.131,26,reviewed,ci,ci
2016-02-04T20:44:13.000Z,54.792,-163.8558,159.7,2.7,ml,12,125.999989920001,0.05928881,0.56,ak,ak12794174,2016-02-10T08:31:57.044Z,"29km WSW of False Pass, Alaska",earthquake,8.6,0.7,,11,reviewed,ak,ak
2016-02-04T20:27:39.640Z,35.9758,-97.4111,5,2.9,mb_lg,,65,0.182,0.26,us,us20004xvy,2016-02-05T00:50:40.569Z,"10km N of Guthrie, Oklahoma",earthquake,1.3,1.9,0.072,50,reviewed,us,us
2016-02-04T20:03:49.500Z,18.9715,-65.406,45,2.9,Md,15,237.6,0.6701432,0.27,pr,pr16035002,2016-02-05T04:06:29.235Z,"73km NNE of Luquillo, Puerto Rico",earthquake,2.1,5.5,0,13,reviewed,pr,pr
2016-02-04T19:28:14.440Z,54.249,161.5888,72.69,4.4,mb,,161,2.137,0.78,us,us20004xvh,2016-02-05T03:30:50.586Z,"227km SSW of Ust'-Kamchatsk Staryy, Russia",earthquake,12.1,6.5,0.08,45,reviewed,us,us
2016-02-04T18:08:36.290Z,14.5612,-92.1946,63.46,4.4,mb,,187,0.485,0.69,us,us20004xfs,2016-02-05T02:11:05.991Z,"2km ENE of Suchiate, Mexico",earthquake,3.7,10.8,0.077,48,reviewed,us,us
2016-02-04T17:55:01.110Z,-31.0398,-71.7629,27.24,5,mb,,113,0.381,0.85,us,us20004x4m,2016-02-04T19:55:04.249Z,"72km SW of Ovalle, Chile",earthquake,6.1,4.3,0.041,193,reviewed,us,us
2016-02-04T17:33:15.000Z,59.8882,-152.77,92.4,3,ml,84,61.1999951040004,0.2066125,0.57,ak,ak12677387,2016-02-10T08:34:14.442Z,"54km WNW of Anchor Point, Alaska",earthquake,0.3,0.2,,70,reviewed,ak,ak
2016-02-04T17:11:48.800Z,-7.8943,133.4325,14.63,4.2,mb,,99,2.115,0.98,us,us20004x3m,2016-02-05T01:14:30.164Z,"233km E of Saumlaki, Indonesia",earthquake,6.9,5.5,0.132,16,reviewed,us,us
2016-02-04T16:13:04.040Z,1.5866,126.4346,10,5.3,mb,,20,1.234,0.97,us,us20004x3g,2016-02-09T15:47:48.559Z,"136km NW of Kota Ternate, Indonesia",earthquake,6.8,1.7,0.044,175,reviewed,us,us
2016-02-04T15:53:46.000Z,51.0208,179.2097,26.4,2.9,ml,9,345.599972352002,1.422033,0.7,ak,ak12794154,2016-02-10T08:31:37.238Z,"107km SSW of Semisopochnoi Island, Alaska",earthquake,6.7,4.7,,5,reviewed,ak,ak
2016-02-04T15:46:56.370Z,32.4952,-97.1583,9.56,2.7,mb_lg,,47,0.029,0.8,us,us20004xxm,2016-02-09T15:27:36.056Z,"7km SSW of Mansfield, Texas",earthquake,5,1.2,0.114,20,reviewed,us,us
2016-02-04T15:30:49.830Z,14.2695,93.2464,10,5.1,mb,,46,2.643,0.96,us,us20004x3a,2016-02-09T15:18:16.199Z,"290km NNE of Bamboo Flat, India",earthquake,7,1.7,0.047,144,reviewed,us,us
2016-02-04T14:05:30.000Z,54.3217,-162.2815,12.8,2.6,ml,10,233.999981280002,0.7824326,0.71,ak,ak12794143,2016-02-10T08:30:47.634Z,"94km SE of False Pass, Alaska",earthquake,0.7,0.5,,5,reviewed,ak,ak
2016-02-04T12:43:59.920Z,-1.5034,28.3545,10,5.1,mb,,85,2.546,1.34,us,us20004x2l,2016-02-04T13:51:25.087Z,"77km W of Sake, Democratic Republic of the Congo",earthquake,10.8,1.9,0.075,58,reviewed,us,us
2016-02-04T12:38:28.000Z,47.219,-70.365,9.5,2.5,mb_lg,,,,0.44,us,us20004y06,2016-02-05T06:38:32.025Z,"26km SSE of Baie-Saint-Paul, Canada",earthquake,5.3,8,,,reviewed,ott,ott
2016-02-04T08:52:15.800Z,-30.4873,-177.5661,10,5,mb,,121,1.277,1.35,us,us20004x15,2016-02-04T17:05:20.083Z,"139km SSE of Raoul Island, New Zealand",earthquake,8.9,1.9,0.109,27,reviewed,us,us
2016-02-04T08:27:13.000Z,62.0125,-150.7188,0.1,2.5,ml,36,39.5999968320002,0.3826823,0.72,ak,ak12671550,2016-02-10T08:34:54.206Z,"46km NW of Willow, Alaska",earthquake,0.2,0.3,,30,reviewed,ak,ak
2016-02-04T08:23:31.000Z,51.5849,-173.5773,25.2,2.5,ml,7,302.399975808002,0.7249404,0.57,ak,ak12794128,2016-02-10T08:31:08.187Z,"80km SSE of Atka, Alaska",earthquake,15.3,16.9,,5,reviewed,ak,ak
2016-02-04T07:46:59.670Z,46.5036667,-112.0351667,6.88,3.67,ml,42,68,0.251,0.18,mb,mb80123179,2016-02-07T00:11:32.064Z,"7km WNW of Clancy, Montana",earthquake,0.34,0.53,0.333,24,reviewed,mb,mb
2016-02-04T07:20:58.120Z,35.4606667,-119.9756667,8.15,3.51,ml,59,34,0.02719,0.27,ci,ci37520200,2016-02-08T06:37:40.316Z,"12km N of Simmler, California",earthquake,0.24,0.63,0.123,115,reviewed,ci,ci
2016-02-04T07:13:45.040Z,-63.214,169.1128,10,4.9,mb,,96,14.559,0.78,us,us20004x0t,2016-02-04T15:16:25.590Z,"Balleny Islands region",earthquake,5.4,1.9,0.112,25,reviewed,us,us
2016-02-04T06:59:30.100Z,19.2423,-67.7963,63,3.1,Md,6,338.4,1.32950662,0.18,pr,pr16035001,2016-02-04T15:02:03.215Z,"97km NE of Punta Cana, Dominican Republic",earthquake,3.1,9.9,0,6,reviewed,pr,pr
2016-02-04T06:59:27.130Z,-6.3994,147.4642,75.3,5.1,mb,,41,3.001,0.99,us,us20004x0k,2016-02-04T15:02:08.975Z,"50km WNW of Finschhafen, Papua New Guinea",earthquake,7.8,7.5,0.059,93,reviewed,us,us
2016-02-04T06:43:16.100Z,18.0608,-67.961,102,3.4,Md,14,316.8,0.55875211,0.31,pr,pr16035000,2016-02-04T14:45:56.859Z,"74km SE of Punta Cana, Dominican Republic",earthquake,2.6,1.3,0,13,reviewed,pr,pr
2016-02-04T05:17:56.000Z,51.9758,-175.2623,91.7,2.6,ml,11,190.799984736001,0.4931751,0.29,ak,ak12670103,2016-02-10T08:30:00.502Z,"76km WSW of Atka, Alaska",earthquake,3.8,0.6,,4,reviewed,ak,ak
2016-02-04T04:20:38.000Z,51.299,-179.5517,57.3,2.6,ml,12,331.199973504002,0.6449904,0.32,ak,ak12794111,2016-02-10T08:34:34.722Z,"31km W of Amatignak Island, Alaska",earthquake,9.8,6.4,,6,reviewed,ak,ak
2016-02-04T04:19:08.000Z,51.4978,-179.6955,80.8,2.5,ml,5,345.599972352002,0.6288207,0.51,ak,ak12794110,2016-02-10T08:30:21.673Z,"48km WNW of Amatignak Island, Alaska",earthquake,26,5.8,,2,reviewed,ak,ak
2016-02-04T03:47:25.650Z,37.0925,-98.0581,5,2.7,mb_lg,,82,0.042,0.26,us,us20004x00,2016-02-05T01:38:16.200Z,"7km SSW of Anthony, Kansas",earthquake,1.3,2,0.124,17,reviewed,us,us
2016-02-04T00:58:42.640Z,-30.5136,-177.4003,10,4.9,mb,,126,1.345,1.22,us,us20004wz8,2016-02-04T09:01:08.767Z,"146km SSE of Raoul Island, New Zealand",earthquake,5.8,1.9,0.129,19,reviewed,us,us
2016-02-04T00:48:11.880Z,-30.5407,-177.6348,10,5.1,mb,,80,1.316,0.96,us,us20004wz7,2016-02-04T08:51:12.964Z,"143km S of Raoul Island, New Zealand",earthquake,7.5,1.7,0.082,48,reviewed,us,us
2016-02-04T00:07:46.390Z,-30.5576,-177.6897,10,5.2,mb,,121,1.324,0.6,us,us20004wyx,2016-02-04T08:10:14.973Z,"144km S of Raoul Island, New Zealand",earthquake,8.9,1.9,0.061,88,reviewed,us,us
2016-02-03T23:39:35.750Z,49.6366667,-114.909,-2,2.98,md,7,263,0.872,0.27,mb,mb80123164,2016-02-04T15:03:54.370Z,"19km NE of Fernie, Canada",quarry blast,8.76,31.61,0.183,4,reviewed,mb,mb
2016-02-03T23:11:28.160Z,36.7949,-97.6136,1.37,3.2,mb_lg,,48,0.205,0.35,us,us20004wyi,2016-02-04T03:21:33.603Z,"10km E of Medford, Oklahoma",earthquake,0.9,7.9,0.06,72,reviewed,us,us
2016-02-03T22:41:27.000Z,63.1496,-150.8024,130.5,2.6,ml,54,28.7999976960002,,0.43,ak,ak12662893,2016-02-15T18:40:55.882Z,"96km WSW of Cantwell, Alaska",earthquake,0.4,0.4,,,reviewed,ak,ak
2016-02-03T22:36:36.400Z,18.808,-65.4393,46,3,Md,10,270,0.51832792,0.25,pr,pr16034004,2016-02-04T06:39:13.269Z,"56km NNE of Luquillo, Puerto Rico",earthquake,1.8,4,0,6,reviewed,pr,pr
2016-02-03T22:33:17.100Z,18.8708,-65.482,15,2.5,Md,5,259.2,0.59109146,0.2,pr,pr16034009,2016-02-04T06:35:48.737Z,"60km NNE of Luquillo, Puerto Rico",earthquake,2.2,5.1,0,5,reviewed,pr,pr
2016-02-03T22:24:14.900Z,18.9064,-65.4688,16,2.9,Md,4,288,0.62073586,0.15,pr,pr16034010,2016-02-04T06:26:41.942Z,"64km NNE of Luquillo, Puerto Rico",earthquake,3.7,7.4,0,4,reviewed,pr,pr
2016-02-03T22:22:55.100Z,18.9328,-65.4994,28,2.9,Md,6,266.4,0.65487184,0.07,pr,pr16034008,2016-02-04T06:25:36.061Z,"66km NNE of Luquillo, Puerto Rico",earthquake,1.2,7.1,0,3,reviewed,pr,pr
2016-02-03T22:13:45.800Z,18.8999,-65.4789,24,2.7,Md,5,262.8,0.61804092,0.09,pr,pr16034007,2016-02-04T06:16:29.619Z,"63km NNE of Luquillo, Puerto Rico",earthquake,0.9,9.5,0,5,reviewed,pr,pr
2016-02-03T22:09:27.400Z,18.8854,-65.4844,32,3,Md,4,309.6,0.6054645,0.09,pr,pr16034006,2016-02-04T06:12:09.226Z,"61km NNE of Luquillo, Puerto Rico",earthquake,1.5,6.2,0,1,reviewed,pr,pr
